"","age","gender","occupation","qqm","soc_1","soc_2","soc_3","soc_4","soc_5","soc_6","soc_7","soc_8","soc_9","soc_10","soc_11","soc_12","soc_13","soc_14","soc_15","soc_16","soc_17","soc_18","soc_19","soc_20","soc_21","soc_22","soc_23","soc_24","gbs_1","gbs_2","gbs_3","gbs_4","gbs_5","gbs_6","gbs_7","gbs_8","gbs_9","gbs_10","gbs_11","gbs_12"
"1125",20,"female","current student","no",2,4,4,4,4,2,3,5,4,4,4,4,4,4,3,4,4,4,3,4,4,4,2,4,3,4,3,4,4,3,2,2,2,2,2,2
"1126",25,"male","current student","no",2,4,3,3,3,4,4,2,4,4,4,5,4,4,3,4,4,4,2,4,2,4,2,4,4,4,4,3,4,4,3,3,2,1,3,3
"1127",29,"male","employed","no",2,5,4,4,4,3,5,4,5,4,5,5,5,4,5,5,5,5,2,4,4,3,4,4,4,5,3,5,4,5,4,2,2,3,2,1
"1128",19,"female","current student","yes",2,4,4,3,4,4,4,1,3,3,2,3,3,4,3,3,4,2,4,3,3,4,3,3,4,3,4,3,4,4,4,4,3,3,3,3
"1129",20,"female","current student","yes",2,4,4,3,4,5,4,2,4,4,4,4,3,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,3,3,3,2,3,2
"1130",21,"female","current student","no",3,4,4,4,4,4,4,1,4,4,4,3,4,5,4,4,1,5,2,4,1,2,4,4,4,4,4,4,3,4,2,1,2,3,1,2
"1131",21,"male","current student","no",2,1,1,1,4,4,4,1,1,1,1,3,4,4,4,2,1,5,5,4,2,3,1,1,4,5,4,4,4,4,2,3,3,3,1,5
"1132",22,"female","current student","no",4,4,4,2,4,4,4,2,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,2,1,1,2,2,1
"1133",21,"female","current student","no",4,4,4,4,4,4,4,4,3,4,5,4,4,5,4,2,4,4,2,4,3,4,4,4,4,4,3,2,4,3,4,4,4,5,3,2
"1134",52,"female","retired","no",4,5,4,4,5,5,5,4,5,5,4,4,5,3,4,5,5,3,2,5,5,5,4,5,4,5,4,4,4,4,1,1,1,1,1,1
"1135",24,"male","current student","no",4,3,4,3,4,3,4,3,4,4,5,3,4,5,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,2,4,3,2,3,4
"1136",21,"female","current student","no",2,2,2,2,2,2,4,2,2,4,3,3,3,4,4,4,2,2,3,2,3,3,1,3,2,2,4,4,3,2,2,3,4,3,3,2
"1137",20,"female","current student","no",3,4,3,4,4,4,4,4,5,4,5,5,4,5,4,4,4,5,2,4,2,4,2,5,4,5,4,3,4,4,3,2,3,3,2,2
"1138",18,"female","current student","no",3,5,5,5,5,5,5,3,4,5,5,5,5,5,4,5,4,5,3,5,4,5,3,5,5,4,5,5,5,5,1,1,1,1,1,1
"1139",21,"male","current student","no",3,4,4,3,2,5,3,2,4,5,5,3,3,5,4,4,4,3,3,2,2,4,2,5,4,4,5,4,3,4,2,3,3,2,3,1
"1140",21,"male","current student","no",3,3,3,3,4,4,3,2,4,4,3,2,4,3,3,5,4,4,4,4,4,4,4,3,3,3,4,2,3,4,3,3,3,3,3,4
"1141",29,"male","current student","no",3,3,3,3,4,3,5,2,3,3,4,3,3,3,3,4,4,3,4,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,3,1
"1142",24,"female","current student","no",3,3,3,4,2,4,4,3,4,4,3,3,3,4,4,3,3,2,3,4,3,3,2,4,4,4,4,4,4,3,3,2,3,2,3,2
"1143",20,"female","current student","no",2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,3,3,2,2,3,2,3,4,3,2,2,2,4,5,3,5,4,4
"1144",26,"female","current student","no",4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,5,5,4,4,4,4,4,4,4,4,2,2,1,1,2,2
"1145",24,"female","employed","no",4,3,3,4,5,4,5,2,4,4,5,4,4,5,3,4,4,2,4,4,4,3,3,4,4,5,4,4,3,4,2,1,2,1,1,3
"1146",19,"male","current student","no",1,2,4,4,4,4,4,2,1,4,4,2,1,2,4,3,2,4,2,4,2,2,2,4,3,3,2,1,4,2,5,3,4,2,2,2
"1147",20,"male","current student","no",3,3,3,4,2,3,4,4,4,4,4,2,4,3,2,4,4,2,4,3,4,4,5,4,4,4,4,2,4,4,2,2,3,2,2,2
"1148",28,"male","employed","no",4,2,2,4,5,1,4,5,3,3,4,1,4,3,3,2,4,5,4,4,3,5,5,5,3,4,3,3,3,3,3,4,5,4,5,5
"1149",29,"male","employed","no",4,3,3,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,5,3,4,4,4,4,3,4,1,2,2,2,2,2
"1150",48,"female","employed","no",3,5,4,4,4,4,4,5,4,4,5,5,4,5,5,5,4,4,4,5,4,4,4,5,4,5,4,5,4,5,1,1,1,1,1,1
"1151",20,"female","current student","no",4,5,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4,4,5,4,4,4,2,4,4,4,4,5,4,4,2,1,1,1,1,2
"1152",20,"female","current student","no",4,5,3,4,5,5,5,3,5,5,3,4,4,5,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,2,1,1,1,1,1
"1153",20,"male","current student","no",2,4,4,4,4,4,3,3,5,5,5,5,5,4,4,5,4,5,2,4,4,4,2,4,4,4,4,4,4,4,2,1,4,2,2,2
"1154",19,"prefer not to say","current student","yes",4,4,5,3,3,4,5,5,4,4,4,4,4,4,3,5,4,5,4,5,3,4,5,4,4,5,4,4,5,4,4,4,1,2,3,2
"1155",20,"female","current student","no",2,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,2,4,2,4,3,4,4,4,4,4,4,4,3,2,2,2,2,4
"1156",22,"female","employed","no",5,5,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,1,2,1,1,1,1
"1157",20,"female","current student","no",4,4,4,4,5,5,4,4,4,5,4,5,4,4,4,5,4,5,4,5,5,4,4,5,4,5,4,4,4,5,2,1,2,1,2,1
"1158",22,"female","employed","no",2,3,4,2,4,4,3,5,4,4,5,4,5,5,4,4,4,5,4,4,5,5,4,3,4,5,5,4,4,5,3,3,1,2,2,1
"1159",20,"female","current student","no",5,5,4,4,4,4,5,5,5,5,3,3,3,3,4,4,4,5,4,4,3,4,4,4,4,4,4,3,4,4,1,1,1,3,1,1
"1160",21,"male","current student","no",4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,1,2,1,1,2,2
"1161",20,"female","current student","no",2,3,4,2,4,4,4,3,3,4,4,4,4,2,4,4,2,4,2,2,4,2,2,3,3,3,3,4,4,4,2,2,3,2,2,2
"1162",19,"female","current student","no",5,4,4,3,5,4,5,3,4,4,4,4,4,5,4,3,5,5,5,4,4,5,5,4,4,5,4,4,4,4,1,2,2,2,2,2
"1163",20,"female","current student","no",5,5,4,4,5,5,5,4,4,3,4,4,5,5,4,5,5,5,4,4,4,4,3,4,4,5,4,4,4,4,2,2,2,2,2,2
"1164",20,"female","current student","no",4,4,5,4,4,4,4,2,5,4,4,4,5,4,4,4,4,5,4,4,3,4,4,3,4,5,5,4,4,4,2,2,3,1,2,2
"1165",18,"male","current student","no",3,4,5,4,5,4,4,3,4,5,5,5,4,4,4,4,3,5,4,4,3,4,2,5,4,4,3,4,5,4,3,2,2,3,5,3
"1166",56,"male","employed","no",2,3,4,2,3,3,3,2,3,4,3,3,4,3,3,4,1,2,2,2,2,2,4,4,4,3,3,3,3,4,2,1,2,2,3,2
"1167",20,"female","part-time","no",3,3,3,3,4,4,3,2,3,4,3,3,4,2,3,3,4,4,4,3,3,4,3,4,3,3,3,3,3,3,4,4,4,4,3,4
"1168",19,"female","current student","no",4,4,4,4,5,4,4,3,4,4,5,5,5,5,4,5,4,5,4,4,4,4,4,5,5,5,5,5,5,4,2,2,1,2,1,2
"1169",19,"male","current student","no",4,5,2,3,2,2,4,2,4,4,4,4,4,4,4,4,4,5,4,2,4,4,2,5,3,4,4,4,5,4,2,2,1,1,4,2
"1170",20,"female","current student","no",3,4,4,4,4,4,4,5,4,4,4,4,3,4,4,5,3,4,3,4,3,4,2,4,4,4,4,4,4,4,2,2,1,2,2,2
"1171",20,"male","employed","no",3,4,4,4,4,4,5,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2
"1172",19,"male","current student","no",3,3,3,4,4,4,2,2,2,5,4,5,2,5,5,5,4,5,4,3,3,4,4,3,4,4,4,5,5,5,2,1,5,5,2,4
"1173",22,"female","employed","no",4,4,5,5,4,4,4,5,5,4,4,5,4,4,5,4,4,5,4,5,4,5,5,5,4,4,4,4,5,4,2,2,1,1,3,1
"1174",20,"female","part-time","no",3,3,3,3,4,4,3,2,4,4,3,4,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,2,2,2,2,2,2
"1175",19,"female","current student","no",4,4,4,4,4,4,5,3,4,4,5,4,4,4,2,3,4,4,4,4,4,3,4,5,4,4,4,4,4,4,2,2,2,2,2,2
"1176",21,"male","employed","no",3,4,4,4,4,5,4,4,4,5,5,4,5,5,4,4,4,5,2,5,5,4,4,5,4,5,4,5,4,5,1,1,1,1,1,1
"1177",19,"male","current student","no",4,3,2,4,4,4,4,2,5,5,5,4,4,5,4,5,4,5,4,4,3,3,2,4,3,5,4,4,4,4,3,3,5,3,2,2
"1178",20,"female","current student","no",3,4,4,4,5,4,3,2,4,5,4,4,4,4,3,4,4,4,2,4,4,4,3,4,4,4,4,4,4,4,2,2,2,1,3,2
"1179",20,"female","current student","no",4,2,3,2,4,5,4,2,3,4,2,4,4,4,2,2,3,5,4,3,2,4,4,4,3,4,2,3,4,4,4,4,4,2,3,3
"1180",24,"male","employed","no",5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1
"1181",20,"prefer not to say","current student","no",4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,2,2,3,2
"1182",60,"male","employed","no",3,3,3,3,4,4,3,3,4,5,4,3,4,4,4,4,1,5,4,4,3,4,1,4,3,4,3,3,3,4,3,2,2,2,3,3
"1183",58,"female","current student","yes",4,4,4,4,4,4,4,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,2,1,1,1,2
"1184",20,"male","current student","no",2,2,2,2,4,4,2,2,4,4,2,4,4,2,3,5,2,4,2,3,2,2,2,2,4,3,2,2,3,3,4,3,4,4,4,3
"1185",19,"female","employed","no",3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,2,4,2,2
"1186",20,"male","part-time","no",3,3,2,3,4,4,3,2,5,5,5,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,2
"1187",23,"male","part-time","no",3,3,3,4,4,5,3,2,3,4,4,4,4,4,4,4,3,4,2,3,3,4,3,4,3,4,4,4,4,4,2,3,2,2,3,3
"1188",32,"male","employed","no",2,2,2,2,4,2,5,4,4,4,4,4,2,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,2,2,2,2,2,2
"1189",22,"male","searching for employment","no",3,5,4,3,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,4,3,3,3,4,2
"1190",21,"female","part-time","no",5,4,4,4,5,4,4,5,4,3,5,4,4,4,3,4,4,4,4,5,3,4,5,4,4,3,3,4,4,4,2,4,2,2,2,2
"1191",23,"other","current student","no",2,2,4,2,4,4,2,2,2,3,4,3,3,5,3,2,4,4,2,4,4,4,4,4,4,3,3,3,4,4,4,3,5,2,4,4
"1192",22,"female","current student","no",4,5,4,4,5,5,4,5,4,4,4,4,4,4,3,4,2,3,4,4,4,4,2,5,4,4,4,4,4,4,2,2,1,2,1,1
"1193",49,"female","employed","no",3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,2,1
"1194",22,"male","employed","no",2,4,4,3,4,4,3,2,4,5,4,2,4,3,3,3,4,5,2,4,5,4,5,4,4,3,4,4,4,3,1,2,2,2,2,3
"1195",53,"female","part-time","no",4,4,4,4,4,4,4,5,5,5,4,5,4,4,5,5,4,4,3,4,4,4,3,4,4,5,5,4,4,4,1,1,2,1,1,2
"1196",19,"female","part-time","no",1,5,5,4,4,2,2,5,5,5,2,5,2,4,1,5,1,4,1,2,1,1,2,2,2,4,1,2,1,2,5,4,4,5,4,2
"1197",20,"female","part-time","no",4,4,4,4,5,4,4,5,4,5,5,4,5,5,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,4,1,2,1,1,2,2
"1198",43,"male","employed","no",2,4,4,2,4,3,4,2,4,5,4,4,4,5,5,5,5,5,5,5,5,4,5,4,4,5,4,2,4,4,1,1,1,1,1,1
"1199",20,"male","current student","no",3,3,3,2,3,2,4,4,4,4,5,4,5,5,3,3,4,5,3,4,5,4,2,4,4,4,3,3,4,4,3,3,3,4,2,3
"1200",19,"male","unemployed","no",3,4,3,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,3,5,3,5,3,4,3,4,4,4,4,4,2,2,2,2,3,2
"1201",20,"male","current student","no",2,4,4,3,4,3,3,2,2,4,4,4,4,3,4,4,1,4,2,4,3,4,2,4,4,3,4,4,4,3,1,2,2,2,1,2
"1202",19,"male","current student","no",4,4,2,4,4,5,3,5,4,3,4,4,4,4,4,4,3,5,4,2,5,2,1,3,5,4,4,4,4,4,3,4,5,3,2,2
"1203",19,"female","part-time","no",3,3,4,4,4,4,4,5,4,4,5,4,4,4,3,5,4,4,4,4,4,3,4,4,3,4,3,4,4,4,2,2,3,2,3,2
"1204",20,"female","searching for employment","no",4,3,2,4,5,4,4,5,4,4,4,4,5,5,5,4,4,5,3,4,4,3,4,4,4,4,3,2,4,4,3,3,3,2,3,2
"1205",57,"female","employed","no",5,5,4,4,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,5,5,4,5,4,1,1,1,1,2,1
"1206",19,"female","current student","yes",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,5,4,5,5,4,4,4,4,4,4,2,2,2,2,2,1
"1207",20,"male","current student","no",5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,3,5,5,1,1,1,2,1,4
"1208",48,"female","employed","no",2,4,2,2,4,4,3,2,4,4,4,3,4,3,3,3,4,5,4,2,5,4,5,4,4,4,4,3,4,4,2,2,2,2,2,2
"1209",20,"male","part-time","no",4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,2,4,3,3,4,2,2,2,2,2,2
"1210",20,"male","current student","no",3,2,2,4,3,4,4,2,5,4,2,2,5,4,4,4,4,5,2,3,3,5,5,5,4,5,2,3,4,4,2,1,2,1,2,4
"1211",20,"male","current student","no",4,4,4,2,5,4,4,3,4,4,5,4,4,3,3,4,4,5,4,3,4,4,2,5,4,5,4,4,4,4,2,2,3,2,2,1
"1212",21,"male","employed","no",4,4,4,4,4,5,5,2,4,4,4,4,4,4,4,4,4,5,4,5,4,4,3,5,4,4,4,3,4,4,3,2,2,3,2,2
"1213",24,"male","employed","no",3,4,3,4,3,3,3,2,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4
"1214",20,"female","current student","no",2,4,3,4,3,4,4,2,4,4,4,4,3,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,2,2,3,2,2
"1215",21,"female","current student","no",3,4,4,4,4,4,4,3,4,5,4,4,4,5,4,5,4,4,2,4,3,4,5,4,4,4,4,4,4,4,1,1,1,1,2,2
"1216",21,"male","current student","yes",3,4,5,4,4,4,4,5,5,4,4,5,4,4,4,4,4,5,3,5,4,4,4,4,3,4,4,4,4,4,2,2,2,2,2,2
"1217",24,"male","employed","no",4,4,5,4,4,5,4,4,4,3,5,3,4,4,4,4,5,5,5,4,5,4,5,5,5,4,4,4,5,4,1,1,1,3,1,2
"1218",20,"male","employed","no",1,2,2,4,3,3,1,4,2,3,3,2,3,4,3,2,2,3,1,3,1,1,3,2,3,3,3,4,4,3,3,2,2,2,2,3
"1219",19,"female","current student","no",2,4,4,4,2,3,2,3,3,4,4,4,3,4,4,4,2,3,2,4,4,4,2,4,3,4,3,4,4,3,2,2,2,2,2,2
"1220",19,"male","current student","no",4,4,2,4,2,4,4,2,4,5,4,4,4,4,4,4,4,5,2,2,4,4,2,5,4,4,4,4,4,4,2,2,2,1,2,3
"1221",21,"female","current student","no",3,4,4,3,4,3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,3,2,2,3,2,2,3
"1222",22,"female","current student","no",4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,5,3,4,4,4,4,5,4,4,4,4,2,4,2,2,2,2
"1223",23,"female","employed","no",2,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,3,4,3,2,4,2,2,3,2
"1224",19,"female","current student","no",4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,4,4,4,4,4,3,4,5,5,4,4,4,4,4,2,2,2,2,2,2
"1225",21,"female","current student","no",4,4,4,5,5,5,4,4,4,5,5,5,4,5,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,3,2,2,2,3,2
"1226",21,"female","employed","no",2,2,4,2,4,2,4,4,3,4,4,3,3,3,3,4,4,4,2,4,4,2,2,4,3,4,3,4,4,4,3,2,2,3,2,2
"1227",32,"female","employed","no",4,2,4,4,5,3,3,4,3,3,3,3,2,2,2,4,4,5,4,4,2,5,3,4,4,4,2,3,3,3,4,5,3,2,3,2
"1228",22,"male","employed","no",2,2,1,1,2,1,2,4,2,4,2,1,3,3,1,1,2,4,1,2,1,2,1,4,2,3,1,1,2,2,4,5,5,5,4,5
"1229",51,"female","searching for employment","no",4,4,4,2,2,2,4,4,3,4,2,4,4,3,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,2,3,2,2,3
"1230",21,"female","part-time","no",4,5,5,4,4,4,4,4,5,5,4,4,4,4,4,5,4,5,3,4,3,4,3,4,4,5,4,4,4,4,2,1,1,2,3,1
"1231",20,"prefer not to say","current student","no",3,3,3,3,4,4,3,2,4,3,4,4,3,2,3,3,4,4,4,3,4,2,4,4,2,2,2,2,3,2,3,3,3,4,4,2
"1232",28,"other","employed","no",3,4,4,3,4,3,4,2,3,4,3,4,4,4,4,4,3,4,2,4,2,4,4,4,4,4,4,4,4,4,3,2,2,2,2,3
"1233",22,"male","part-time","no",5,4,4,4,4,5,5,4,5,5,5,5,5,4,4,5,5,5,5,4,4,5,4,5,4,5,5,5,5,4,1,4,1,3,2,2
"1234",55,"female","searching for employment","no",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1
"1235",35,"female","part-time","no",2,4,4,4,4,2,3,2,3,4,4,4,4,4,4,5,2,4,2,4,2,4,4,4,4,4,4,4,4,4,2,1,2,2,2,2
"1236",51,"female","retired","no",2,4,3,3,4,4,4,4,5,5,5,5,3,5,5,5,3,4,4,4,3,4,3,5,5,5,5,5,5,4,2,1,1,2,1,1
"1237",22,"male","current student","no",4,5,4,4,5,4,4,3,4,5,4,5,4,4,4,4,4,5,4,4,4,4,3,5,4,4,5,4,4,4,2,2,3,2,2,2
"1238",18,"male","employed","no",5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,1,1,1,1,2,1
"1239",19,"female","current student","no",4,4,5,4,4,5,4,3,4,4,4,4,5,4,4,4,5,4,4,4,5,5,4,5,4,4,4,4,4,4,2,2,2,2,1,1
"1240",19,"female","current student","no",5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,2,2,1,2,2,2
"1241",20,"female","employed","no",3,4,3,3,4,4,3,5,4,5,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,3,2,2,2,2,2
"1242",18,"male","current student","no",5,2,2,2,5,4,2,4,2,2,5,4,4,5,4,4,4,5,4,4,4,2,2,4,5,4,4,4,4,2,2,4,2,4,4,4
"1243",48,"male","employed","no",2,4,4,2,4,2,4,2,4,4,4,4,4,4,4,4,4,4,2,4,2,4,5,5,4,4,4,4,4,4,2,1,2,1,2,2
"1244",58,"male","employed","no",3,4,3,4,3,3,3,3,4,4,4,4,2,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,2,2,2,2,3,2
"1245",23,"female","current student","no",4,3,3,3,4,3,4,4,3,3,5,3,3,4,4,4,5,5,4,3,4,4,4,4,3,4,5,3,3,3,3,3,3,3,3,3
"1246",17,"female","current student","no",4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,5,4,4,4,5,5,4,5,5,4,5,4,2,4,4,5,2,4,3,2,2
"1247",59,"female","employed","no",3,5,4,4,4,5,5,4,5,5,5,5,4,4,5,5,4,5,2,5,2,4,5,4,4,5,4,5,3,4,1,1,1,4,1,1
"1248",20,"female","employed","no",2,4,2,2,3,2,4,3,3,3,2,2,3,4,2,3,3,4,3,2,2,4,2,4,3,3,3,3,2,2,3,4,4,4,4,2
"1249",19,"female","current student","no",4,3,3,3,4,4,4,2,4,4,4,3,4,4,4,3,4,4,2,3,4,4,3,4,4,4,4,4,4,4,2,2,2,2,2,2
"1250",28,"male","employed","no",5,5,5,4,4,5,5,4,4,5,5,2,4,3,4,5,5,4,4,4,4,5,4,5,4,5,4,4,4,4,2,2,4,4,2,2
"1251",56,"male","employed","no",2,4,4,2,3,3,2,2,3,5,4,4,4,5,5,5,3,5,2,4,2,4,4,5,4,3,4,4,4,4,2,2,2,2,2,2
"1252",42,"female","employed","no",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,1,1
"1253",30,"female","employed","no",4,4,4,2,4,4,4,3,4,5,4,4,5,4,4,5,4,4,4,4,2,4,4,5,4,4,2,4,4,4,3,2,2,2,2,2
"1254",29,"female","employed","no",1,3,3,3,4,2,2,2,3,4,4,4,3,4,4,5,4,4,3,4,2,2,5,4,4,4,4,4,5,4,1,2,1,1,1,3
"1255",51,"male","employed","no",4,4,4,4,4,5,5,5,5,5,4,4,4,5,4,5,4,5,3,5,3,4,5,5,4,5,5,4,4,4,2,2,1,2,2,2
"1256",23,"male","employed","no",3,4,4,4,4,4,5,2,3,4,4,4,4,4,4,5,4,5,4,4,2,4,2,4,4,4,4,4,4,4,2,2,2,2,2,2
"1257",26,"female","current student","no",4,5,4,4,5,4,5,4,5,5,5,4,5,5,3,5,5,5,5,5,4,5,4,5,5,5,4,4,5,4,2,1,1,2,1,1
"1258",19,"female","unemployed","no",3,5,4,4,5,3,4,4,4,5,5,5,4,4,4,4,4,4,3,5,4,5,3,5,3,5,4,3,5,4,3,2,2,2,2,1
"1259",20,"female","current student","yes",5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,2,1,1,1,2,1
"1260",28,"male","employed","no",4,5,5,3,3,4,3,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,5,4,4,1,2,1,1
"1261",40,"female","employed","no",2,4,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,1,2,2
"1262",28,"male","employed","no",3,3,3,4,3,4,3,5,4,4,4,5,4,5,4,5,4,5,3,3,3,3,2,5,5,5,5,4,5,4,1,1,1,1,1,1
"1263",45,"male","employed","no",4,4,4,4,4,4,5,4,5,5,5,5,4,5,5,5,5,5,4,5,4,4,4,4,4,5,5,5,5,4,1,1,2,1,1,2
"1264",22,"male","employed","no",4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,4,3,5,4,5,5,5,5,4,4,5,1,1,1,1,2,1
"1265",28,"male","part-time","yes",5,4,3,3,4,3,4,2,3,5,4,3,4,4,4,5,4,5,3,4,3,3,5,5,4,5,4,4,5,4,1,1,1,2,2,1
"1266",22,"female","current student","yes",3,4,4,4,4,4,3,2,4,4,4,4,3,4,4,3,4,5,3,4,4,2,2,4,4,4,4,4,4,4,2,2,2,4,2,2
"1267",26,"female","employed","no",3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,1,1,1,2,1,1
"1268",28,"male","employed","no",5,5,5,4,4,4,5,3,5,5,5,4,5,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1
"1269",50,"male","employed","no",2,4,4,4,4,3,2,4,4,5,4,4,3,4,4,5,5,5,4,4,5,4,5,5,4,5,4,3,3,4,3,1,2,1,1,1
"1270",19,"male","part-time","no",2,2,2,2,3,2,4,2,4,4,4,4,3,4,4,4,4,4,4,3,4,2,4,4,3,4,4,4,4,4,2,1,2,3,1,1
"1271",19,"male","current student","yes",5,5,2,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,3,3,5,5,4,5,5,4,4,4,4,4,3,2,4,3,2,1
"1272",19,"female","part-time","yes",4,4,4,4,3,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,2,2,2
"1273",21,"female","current student","no",4,5,3,4,4,4,3,4,4,4,3,4,2,4,4,5,3,3,3,4,4,3,2,4,2,4,5,4,3,2,3,4,4,3,5,5
"1274",19,"male","current student","no",5,3,4,4,4,4,4,2,3,4,4,4,4,5,5,3,5,5,3,3,4,4,3,4,4,4,4,4,4,4,3,3,3,2,2,3
"1275",53,"female","part-time","no",3,4,4,5,5,4,4,5,4,5,5,5,5,4,4,5,4,5,4,5,4,4,2,4,5,5,5,5,1,5,1,1,1,1,1,1
"1276",19,"female","current student","no",3,3,3,3,4,4,3,1,5,4,4,3,3,4,4,5,4,5,2,3,3,4,2,5,3,4,3,4,4,4,2,3,4,3,2,2
"1277",21,"female","current student","no",4,5,4,4,3,4,5,2,2,3,4,3,4,3,2,4,4,5,4,4,4,5,4,3,3,4,4,3,3,4,4,4,4,3,4,3
"1278",19,"male","current student","no",4,4,3,4,4,4,4,2,5,4,4,5,4,4,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,5,1,2,1,1,1,1
"1279",20,"female","current student","no",3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,3,2,2,2,3,3,4
"1280",54,"female","searching for employment","no",5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,3
"1281",20,"male","current student","no",2,4,4,4,4,4,4,1,4,4,5,4,4,4,2,5,4,5,2,2,2,2,2,3,3,3,4,4,4,4,3,2,1,2,3,2
"1282",25,"female","current student","yes",4,4,3,4,4,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,2,1,2,2,2,1
"1283",22,"female","current student","no",4,4,4,4,2,5,5,4,5,5,4,5,4,2,5,4,4,3,4,2,2,2,4,3,3,4,3,4,2,5,4,4,4,3,5,2
